map,game_mode,environment,mode,team_a_win,team_a_brawler1,team_a_brawler2,team_a_brawler3,team_b_brawler1,team_b_brawler2,team_b_brawler3,team_a_brawler1_class,team_a_brawler2_class,team_a_brawler3_class,team_b_brawler1_class,team_b_brawler2_class,team_b_brawler3_class,team_a_brawler1_rarity,team_a_brawler2_rarity,team_a_brawler3_rarity,team_b_brawler1_rarity,team_b_brawler2_rarity,team_b_brawler3_rarity
22,3,5,2,0,10,25,23,10,99,9,2,1,3,2,7,6,1,2,4,1,3,1
22,3,5,2,0,9,46,82,10,99,9,6,6,3,2,7,6,1,5,5,1,3,1
32,0,14,0,1,30,9,31,29,9,23,1,6,6,0,6,3,1,1,4,5,1,4
32,0,14,0,0,9,69,31,30,9,29,6,1,6,1,6,0,1,3,4,1,1,5
32,0,14,0,0,42,94,13,29,83,21,2,3,6,0,6,3,1,2,4,5,4,3
32,0,14,0,1,30,25,89,9,89,36,1,1,7,6,7,6,1,2,6,1,6,1
31,2,11,7,1,19,0,29,82,21,9,3,3,0,3,3,6,2,5,5,5,3,1
31,2,11,7,0,71,22,30,32,19,23,3,3,1,2,3,3,4,1,1,1,2,4
31,2,11,7,0,30,51,16,23,32,77,1,7,5,3,2,0,1,6,3,4,1,5
31,2,11,7,1,68,32,10,77,90,9,1,2,2,0,3,6,3,1,1,5,2,1
23,7,3,4,1,51,66,56,90,72,12,7,1,1,3,3,4,6,3,3,2,4,4
23,7,3,4,0,17,23,66,51,72,89,3,3,1,7,3,7,5,4,3,6,4,6
23,7,3,4,1,81,65,30,25,66,51,3,1,1,1,1,7,5,3,1,2,3,6
23,7,3,4,1,23,51,89,13,61,9,3,7,7,6,4,6,4,6,6,4,1,1
31,2,11,7,0,49,72,48,69,9,82,2,3,4,1,6,3,5,4,3,3,1,5
27,13,7,8,1,60,96,43,43,34,96,4,0,0,0,1,0,1,5,1,1,3,5
23,7,3,4,1,81,9,89,24,49,23,3,6,7,1,2,3,5,1,6,2,5,4
23,7,3,4,1,88,24,32,89,66,26,7,1,2,7,1,6,6,2,1,6,3,5
23,7,3,4,0,50,31,24,31,21,29,0,6,1,6,3,0,3,4,2,4,3,5
23,7,3,4,1,30,24,87,61,94,83,1,1,1,4,3,6,1,2,1,1,2,4
23,7,3,4,1,13,66,65,13,50,20,6,1,1,6,0,3,4,3,3,4,3,3
23,7,3,4,0,13,25,23,30,66,50,6,1,3,1,1,0,4,2,4,1,3,3
31,2,11,7,1,13,32,56,79,56,2,6,2,1,4,1,2,4,1,3,1,3,2
23,7,3,4,1,13,25,8,25,40,23,6,1,5,1,7,3,4,2,1,2,3,4
23,7,3,4,0,65,77,30,66,82,8,1,0,1,1,3,5,3,5,1,3,5,1
23,7,3,4,1,8,31,98,68,3,77,5,6,2,3,4,0,1,4,3,3,1,5
31,2,11,7,0,9,13,32,32,79,19,6,6,2,2,4,3,1,4,1,1,1,2
31,2,11,7,0,28,13,72,79,32,19,6,6,3,4,2,3,2,4,4,1,1,2
12,3,16,2,1,9,63,10,14,34,89,6,7,2,6,1,7,1,1,1,3,3,6
8,8,15,5,0,88,15,29,97,35,90,7,1,0,7,7,3,6,3,5,1,3,2
12,3,16,2,0,9,40,25,89,54,82,6,7,1,7,0,3,1,3,2,6,1,5
12,3,16,2,1,88,55,10,60,9,25,7,1,2,4,6,1,6,2,1,1,1,2
12,3,16,2,0,9,10,25,89,24,32,6,2,1,7,1,2,1,1,2,6,2,1
12,3,16,2,0,37,31,94,9,89,82,2,6,3,6,7,3,1,4,2,1,6,5
20,9,13,6,1,10,53,27,55,79,78,2,5,5,1,4,7,1,2,3,2,1,2
20,9,13,6,1,7,55,23,10,53,27,4,1,3,2,5,5,1,2,4,1,2,3
20,9,13,6,0,78,26,71,53,27,10,4,6,4,5,5,2,1,5,1,2,3,1
20,9,13,6,1,10,53,27,55,61,84,2,5,5,1,4,5,1,2,3,2,1,3
20,9,13,6,1,10,53,27,78,69,82,2,5,5,7,1,3,1,2,3,2,3,5
20,9,13,6,0,53,10,26,10,53,27,5,2,6,2,5,5,2,1,5,1,2,3
20,9,13,6,1,10,53,27,93,55,89,2,5,5,1,1,7,1,2,3,1,2,6
20,9,13,6,1,53,10,27,82,55,61,5,2,5,3,1,4,2,1,3,5,2,1
20,9,13,6,0,53,55,61,10,53,27,5,1,4,2,5,5,2,2,1,1,2,3
20,9,13,6,0,60,51,96,10,53,27,4,7,0,2,5,5,1,6,5,1,2,3
20,9,13,6,1,10,53,27,12,79,77,2,5,5,4,4,0,1,2,3,4,1,5
20,9,13,6,1,10,53,27,12,56,55,2,5,5,4,1,1,1,2,3,4,3,2
20,9,13,6,1,32,82,79,10,53,27,2,3,4,2,5,5,1,5,1,1,2,3
20,9,13,6,1,10,53,27,66,32,17,2,5,5,1,2,3,1,2,3,3,1,5
20,9,13,6,0,54,81,23,53,27,10,1,3,3,5,5,2,2,3,4,2,3,1
20,9,13,6,1,10,53,27,89,25,6,2,5,5,7,1,4,1,2,3,6,2,1
20,9,13,6,0,6,69,79,53,27,10,4,1,4,5,5,2,1,3,1,2,3,1
25,3,2,2,0,58,82,65,69,82,89,3,3,1,1,3,7,3,5,3,3,5,6
33,12,1,8,1,81,7,79,6,25,12,3,4,4,4,1,4,5,1,1,1,2,4
33,12,1,8,1,81,7,79,55,25,61,3,4,4,1,1,4,5,1,1,2,2,1
33,12,1,8,0,23,0,61,82,79,7,3,3,4,3,4,4,4,5,1,5,1,1
33,12,1,8,1,7,89,82,84,79,82,4,7,3,5,4,3,1,6,5,3,1,5
33,12,1,8,0,78,78,55,82,89,7,4,7,1,3,7,4,1,2,2,5,6,1
22,3,5,2,0,6,29,95,69,25,72,4,0,3,1,1,3,1,5,3,3,2,4
22,3,5,2,1,6,95,29,26,23,15,4,3,0,6,3,1,1,3,5,5,4,3
22,3,5,2,1,6,29,95,25,65,16,4,0,3,1,1,5,1,5,3,2,3,3
22,3,5,2,1,13,89,26,6,63,52,6,7,6,4,7,1,4,6,5,1,1,2
22,3,5,2,0,6,63,52,24,9,23,4,7,1,1,6,3,1,1,2,2,1,4
22,3,5,2,0,9,90,82,6,52,63,6,3,3,4,1,7,1,2,5,1,2,1
22,3,5,2,1,6,19,52,9,24,25,4,3,1,6,1,1,1,2,2,1,2,2
22,3,5,2,1,6,68,52,89,9,25,4,3,1,7,6,1,1,3,2,6,1,2
22,3,5,2,0,89,6,64,56,89,9,3,4,6,1,7,6,2,1,2,3,6,1
22,3,5,2,1,13,39,25,90,6,64,6,7,1,3,4,6,4,3,2,2,1,2
22,3,5,2,1,89,6,64,89,34,69,3,4,6,7,1,1,2,1,2,6,3,3
22,3,5,2,0,25,9,6,6,90,64,1,6,4,4,3,6,2,1,1,1,2,2
22,3,5,2,1,13,82,64,90,64,6,6,3,6,3,6,4,4,5,2,2,2,1
22,3,5,2,0,63,90,6,23,9,42,6,3,4,3,6,2,2,2,1,4,1,1
22,3,5,2,1,6,90,64,9,25,89,4,3,6,6,1,7,1,2,2,1,2,6
22,3,5,2,0,1,9,15,90,6,64,7,6,1,3,4,6,3,1,3,2,1,2
22,3,5,2,0,9,90,25,90,6,64,6,3,1,3,4,6,1,2,2,2,1,2
22,3,5,2,1,89,64,6,10,82,16,3,6,4,2,3,5,2,2,1,1,5,3
22,3,5,2,1,89,6,64,9,95,42,3,4,6,6,3,2,2,1,2,1,3,1
22,3,5,2,0,9,13,19,90,6,64,6,6,3,3,4,6,1,4,2,2,1,2
22,3,5,2,1,6,90,64,82,9,78,4,3,6,3,6,7,1,2,2,5,1,2
22,3,5,2,1,23,80,59,90,6,64,3,5,3,3,4,6,4,4,3,2,1,2
22,3,5,2,0,25,79,82,90,6,64,1,4,3,3,4,6,2,1,5,2,1,2
22,3,5,2,0,64,88,13,90,6,64,1,3,6,3,4,6,3,0,4,2,1,2
25,3,2,2,0,80,82,69,13,32,97,3,3,1,6,2,7,3,5,3,4,1,1
25,3,2,2,1,32,97,13,89,92,23,2,7,6,7,2,3,1,1,4,6,3,4
25,3,2,2,0,25,13,82,13,32,97,1,6,3,6,2,7,2,4,5,4,1,1
25,3,2,2,1,13,32,97,13,9,65,6,2,7,6,6,1,4,1,1,4,1,3
25,3,2,2,1,32,97,13,87,27,95,2,7,6,1,5,3,1,1,4,1,3,3
25,3,2,2,0,13,72,97,9,30,88,6,3,7,6,1,3,4,4,1,1,1,0
25,3,2,2,0,30,24,28,97,13,72,1,1,6,7,6,3,1,2,2,1,4,4
23,7,3,4,1,22,13,19,22,10,49,3,6,3,3,2,2,1,4,2,1,1,5
25,3,2,2,0,25,23,89,25,23,69,1,3,7,1,3,1,2,4,6,2,4,3
25,3,2,2,0,81,32,10,25,23,89,3,2,2,1,3,7,5,1,1,2,4,6
25,3,2,2,0,25,23,89,55,9,74,1,3,7,1,6,2,2,4,6,2,1,3
25,3,2,2,0,9,89,13,23,89,25,6,7,6,3,7,1,1,6,4,4,6,2
25,3,2,2,0,5,46,26,25,89,23,0,6,6,1,7,3,4,5,5,2,6,4
25,3,2,2,1,25,23,89,37,13,24,1,3,7,2,6,1,2,4,6,1,4,2
25,3,2,2,0,13,12,82,23,89,25,6,4,3,3,7,1,4,4,5,4,6,2
25,3,2,2,1,25,23,89,69,15,23,1,3,7,1,1,3,2,4,6,3,3,4
25,3,2,2,1,25,23,89,14,9,16,1,3,7,6,6,5,2,4,6,3,1,3
25,3,2,2,1,25,23,89,9,67,13,1,3,7,6,7,6,2,4,6,1,3,4
25,3,2,2,1,25,89,23,9,24,25,1,7,3,6,1,1,2,6,4,1,2,2
25,3,2,2,1,25,23,89,13,86,69,1,3,7,6,2,1,2,4,6,4,2,3
25,3,2,2,0,68,55,13,25,23,89,1,1,6,1,3,7,3,2,4,2,4,6
25,3,2,2,0,80,82,9,25,89,23,3,3,6,1,7,3,3,5,1,2,6,4
25,3,2,2,0,68,19,23,89,25,23,1,3,3,7,1,3,3,2,4,6,2,4
25,3,2,2,1,25,23,89,9,25,69,1,3,7,6,1,1,2,4,6,1,2,3
25,3,2,2,1,23,89,25,9,23,24,3,7,1,6,3,1,4,6,2,1,4,2
14,6,10,3,0,25,89,69,56,82,1,1,7,1,1,3,7,2,6,3,3,5,3
14,6,10,3,0,68,25,10,69,89,25,1,1,2,1,7,1,3,2,1,3,6,2
14,6,10,3,1,25,89,69,32,89,82,1,7,1,2,7,3,2,6,3,1,6,5
14,6,10,3,0,13,97,69,25,89,69,6,7,1,1,7,1,4,1,3,2,6,3
14,6,10,3,0,79,25,32,25,89,69,5,1,2,1,7,1,4,2,1,2,6,3
14,6,10,3,0,68,89,25,82,32,13,1,7,1,3,2,6,3,6,2,5,1,4
14,6,10,3,1,25,89,69,55,96,13,1,7,1,1,0,6,2,6,3,2,5,4
14,6,10,3,0,86,82,72,89,25,69,1,3,3,7,1,1,1,5,4,6,2,3
14,6,10,3,1,25,89,69,34,62,25,1,7,1,1,5,1,2,6,3,3,3,2
14,6,10,3,0,25,89,69,82,56,69,1,7,1,3,1,1,2,6,3,5,3,3
14,6,10,3,0,9,32,95,25,89,69,6,2,3,1,7,1,1,1,3,2,6,3
25,3,2,2,0,9,10,89,21,25,98,6,2,7,3,1,2,1,1,6,3,2,3
25,3,2,2,0,64,89,24,93,37,21,1,7,1,1,2,3,3,6,2,1,1,3
25,3,2,2,0,34,13,82,23,21,13,1,6,3,3,3,6,3,4,5,4,3,4
25,3,2,2,1,81,21,13,63,82,13,3,3,6,7,3,6,5,3,4,1,5,4
25,3,2,2,0,13,21,69,31,99,89,6,3,1,6,7,7,4,3,3,4,3,6
25,3,2,2,0,4,48,9,21,69,31,6,4,6,3,1,6,1,3,1,3,3,4
25,3,2,2,0,89,62,13,21,69,9,3,5,6,3,1,6,2,3,4,3,3,1
25,3,2,2,1,68,82,21,5,72,88,1,3,3,0,3,3,3,5,3,4,4,0
25,3,2,2,0,13,82,21,13,6,82,6,3,3,6,4,3,4,5,3,4,1,5
25,3,2,2,0,21,89,61,24,23,95,3,7,4,1,3,3,3,6,1,2,4,3
25,3,2,2,0,21,13,9,13,9,82,3,6,6,6,6,3,3,4,1,4,1,5
25,3,2,2,1,81,31,21,82,13,9,3,6,3,3,6,6,5,4,3,5,4,1
13,5,0,2,1,81,9,88,69,94,21,3,6,3,1,3,3,5,1,0,3,2,3
13,5,0,2,1,21,29,76,3,31,50,3,0,3,4,6,0,3,5,1,1,4,3
25,3,2,2,1,36,6,19,82,52,21,6,4,3,3,1,3,1,1,2,5,2,3
25,3,2,2,0,9,26,63,15,82,69,6,6,7,1,3,1,1,5,1,3,5,3
25,3,2,2,1,23,95,14,82,88,23,3,3,6,3,3,3,4,3,3,5,0,4
25,3,2,2,1,32,13,14,69,9,23,2,6,6,1,6,3,1,4,3,3,1,4
25,3,2,2,1,26,9,94,14,69,82,6,6,3,6,1,3,5,1,2,3,3,5
25,3,2,2,0,67,95,14,89,9,13,3,3,6,7,6,6,3,3,3,6,1,4
25,3,2,2,1,14,22,82,89,30,25,6,3,3,7,1,1,3,1,5,6,1,2
25,3,2,2,0,79,86,14,34,24,9,5,2,6,1,1,6,4,2,3,3,2,1
25,3,2,2,0,81,30,13,14,23,69,3,1,6,6,3,1,5,1,4,3,4,3
25,3,2,2,0,89,55,29,55,82,14,3,1,0,1,3,6,2,2,5,2,5,3
25,3,2,2,0,29,82,31,82,14,9,0,3,6,3,6,6,5,5,4,5,3,1
25,3,2,2,0,9,25,30,52,1,69,6,1,1,1,7,1,1,2,1,2,3,3
27,13,7,8,0,60,34,10,10,7,99,4,1,2,2,4,7,1,3,1,1,1,3
25,3,2,2,0,13,82,60,78,69,93,6,3,4,7,1,1,4,5,1,2,3,1
25,3,2,2,1,13,82,9,89,32,82,6,3,6,7,2,3,4,5,1,6,1,5
25,3,2,2,0,9,69,13,72,93,9,6,1,6,3,1,6,1,3,4,4,1,1
25,3,2,2,1,88,24,9,13,25,23,7,1,6,6,1,3,6,2,1,4,2,4
25,3,2,2,1,25,23,13,9,43,10,1,3,6,6,0,2,2,4,4,1,1,1
25,3,2,2,0,9,23,82,25,23,13,6,3,3,1,3,6,1,4,5,2,4,4
25,3,2,2,1,23,13,25,25,9,90,3,6,1,1,6,3,4,4,2,2,1,2
25,3,2,2,0,25,13,23,73,9,89,1,6,3,7,6,7,2,4,4,3,1,6
25,3,2,2,1,13,23,25,90,9,11,6,3,1,3,6,4,4,4,2,2,1,1
25,3,2,2,0,13,19,9,89,13,23,6,3,6,7,6,3,4,2,1,6,4,4
25,3,2,2,1,13,9,82,89,23,13,6,6,3,7,3,6,4,1,5,6,4,4
25,3,2,2,1,88,23,13,89,69,79,7,3,6,7,1,4,6,4,4,6,3,1
25,3,2,2,0,88,9,32,13,89,23,7,6,2,6,7,3,6,1,1,4,6,4
25,3,2,2,0,81,89,69,89,13,23,3,7,1,7,6,3,5,6,3,6,4,4
25,3,2,2,0,81,89,70,89,23,13,3,7,2,7,3,6,5,6,3,6,4,4
25,3,2,2,1,88,23,13,69,82,25,7,3,6,1,3,1,6,4,4,3,5,2
25,3,2,2,1,36,9,89,89,23,13,6,6,7,7,3,6,1,1,6,6,4,4
25,3,2,2,1,25,9,13,25,46,9,1,6,6,1,6,6,2,1,4,2,5,1
25,3,2,2,0,9,94,82,25,13,9,6,3,3,1,6,6,1,2,5,2,4,1
25,3,2,2,0,10,9,69,13,9,82,2,6,1,6,6,3,1,1,3,4,1,5
25,3,2,2,0,13,19,82,82,9,89,6,3,3,3,6,7,4,2,5,5,1,6
25,3,2,2,0,13,19,82,31,9,82,6,3,3,6,6,3,4,2,5,4,1,5
23,7,3,4,0,88,13,59,51,89,13,7,6,3,7,7,6,6,4,3,6,6,4
23,7,3,4,1,68,89,9,13,89,59,1,7,6,6,7,3,3,6,1,4,6,3
23,7,3,4,0,9,89,13,13,89,59,6,7,6,6,7,3,1,6,4,4,6,3
23,7,3,4,0,65,89,87,13,89,59,1,7,1,6,7,3,3,6,1,4,6,3
13,5,0,2,1,9,55,23,59,23,6,6,1,3,3,3,4,1,2,4,3,4,1
13,5,0,2,0,86,69,6,59,6,23,1,1,4,3,4,3,1,3,1,3,1,4
13,5,0,2,0,58,6,23,89,9,37,3,4,3,7,6,2,3,1,4,6,1,1
13,5,0,2,1,58,6,23,32,93,9,3,4,3,2,1,6,3,1,4,1,1,1
13,5,0,2,0,58,6,23,69,65,90,3,4,3,1,1,3,3,1,4,3,3,2
13,5,0,2,1,6,59,23,89,67,46,4,3,3,7,7,6,1,3,4,6,3,5
13,5,0,2,0,92,9,24,59,23,6,1,6,1,3,3,4,1,1,2,3,4,1
13,5,0,2,1,58,6,23,9,23,89,3,4,3,6,3,7,3,1,4,1,4,6
13,5,0,2,1,58,6,23,9,52,23,3,4,3,6,1,3,3,1,4,1,2,4
13,5,0,2,1,58,6,23,13,82,9,3,4,3,6,3,6,3,1,4,4,5,1
13,5,0,2,1,58,6,23,80,36,24,3,4,3,5,6,1,3,1,4,4,1,2
13,5,0,2,1,58,6,23,32,36,24,3,4,3,2,6,1,3,1,4,1,1,2
13,5,0,2,1,6,9,32,82,59,9,4,6,2,3,3,6,1,1,1,5,3,1
13,5,0,2,1,81,59,9,9,95,56,3,3,6,6,3,1,5,3,1,1,3,3
13,5,0,2,0,31,82,9,59,9,82,6,3,6,3,6,3,4,5,1,3,1,5
13,5,0,2,1,58,82,9,69,29,24,3,3,6,1,0,1,3,5,1,3,5,2
13,5,0,2,1,81,59,9,6,82,9,3,3,6,4,3,6,5,3,1,1,5,1
13,5,0,2,0,9,74,21,59,82,9,6,2,3,3,3,6,1,3,3,3,5,1
13,5,0,2,1,58,9,82,9,13,42,3,6,3,6,6,2,3,1,5,1,4,1
13,5,0,2,0,13,9,71,59,82,9,6,6,4,3,3,6,4,1,1,3,5,1
13,5,0,2,1,58,82,9,56,89,46,3,3,6,1,7,6,3,5,1,3,6,5
13,5,0,2,0,58,69,25,25,6,23,3,1,1,1,4,3,3,3,2,2,1,4
13,5,0,2,0,2,62,6,69,25,59,2,5,4,1,1,3,2,3,1,3,2,3
13,5,0,2,0,9,89,85,69,25,59,6,7,1,1,1,3,1,6,1,3,2,3
14,6,10,3,0,68,9,89,25,89,82,1,6,7,1,7,3,3,1,6,2,6,5
14,6,10,3,1,81,69,89,14,82,80,3,1,7,6,3,5,5,3,6,3,5,4
14,6,10,3,1,81,9,85,9,10,32,3,6,1,6,2,2,5,1,1,1,1,1
14,6,10,3,1,81,10,75,12,74,32,3,2,5,4,2,2,5,1,1,4,3,1
20,9,13,6,1,78,55,82,44,12,61,4,1,3,5,4,4,1,2,5,5,4,1
20,9,13,6,0,14,60,61,12,61,44,6,4,4,4,4,5,3,1,1,4,1,5
20,9,13,6,1,70,25,10,79,41,61,4,1,2,4,5,4,1,2,1,1,3,1
20,9,13,6,1,41,34,82,25,53,61,5,1,3,1,5,4,3,3,5,2,2,1
20,9,13,6,1,24,78,36,25,61,53,1,7,6,1,4,5,2,2,1,2,1,2
20,9,13,6,0,68,24,82,25,53,61,1,1,3,1,5,4,3,2,5,2,2,1
20,9,13,6,1,78,98,69,26,53,61,4,2,1,6,5,4,1,3,3,5,2,1
20,9,13,6,1,26,61,53,23,17,61,6,4,5,3,3,4,5,1,2,4,5,1
20,9,13,6,0,9,61,29,44,53,61,6,4,0,5,5,4,1,1,5,5,2,1
20,9,13,6,1,34,26,53,90,61,12,1,6,5,3,4,4,3,5,2,2,1,4
20,9,13,6,1,89,12,61,23,89,55,3,4,4,3,7,1,2,4,1,4,6,2
20,9,13,6,1,51,71,55,12,61,90,7,4,1,4,4,3,6,1,2,4,1,2
20,9,13,6,1,89,12,61,43,24,89,3,4,4,0,1,7,2,4,1,1,2,6
20,9,13,6,0,14,40,12,90,12,61,6,7,4,3,4,4,3,3,4,2,4,1
20,9,13,6,1,89,12,61,0,61,43,3,4,4,3,4,0,2,4,1,5,1,1
20,9,13,6,1,60,12,55,67,69,61,4,4,1,7,1,4,1,4,2,3,3,1
20,9,13,6,0,54,69,89,61,12,55,1,1,7,4,4,1,2,3,6,1,4,2
20,9,13,6,0,60,12,55,70,82,41,4,4,1,2,3,5,1,4,2,3,5,3
20,9,13,6,0,77,89,30,12,55,61,7,7,1,4,1,4,2,6,1,4,2,1
20,9,13,6,1,60,55,12,90,96,16,4,1,4,3,0,5,1,2,4,2,5,3
20,9,13,6,0,32,89,79,12,61,55,2,7,4,4,4,1,1,6,1,4,1,2
25,3,2,2,0,9,13,36,90,63,82,6,6,6,3,7,3,1,4,1,2,1,5
25,3,2,2,1,88,9,14,90,63,82,7,6,6,3,7,3,6,1,3,2,1,5
25,3,2,2,0,9,25,34,90,63,82,6,1,1,3,7,3,1,2,3,2,1,5
25,3,2,2,0,97,13,81,82,90,63,2,6,3,3,3,7,3,4,3,5,2,1
25,3,2,2,0,9,13,89,63,90,82,6,6,7,7,3,3,1,4,6,1,2,5
25,3,2,2,1,62,90,82,89,90,82,7,3,3,7,3,3,1,2,5,6,2,5
25,3,2,2,1,62,90,82,9,22,23,7,3,3,6,3,3,1,2,5,1,1,4
25,3,2,2,1,81,63,90,9,23,81,3,7,3,6,3,3,5,1,2,1,4,3
25,3,2,2,0,13,89,42,63,90,82,6,7,2,7,3,3,4,6,1,1,2,5
25,3,2,2,1,62,90,82,82,74,14,7,3,3,3,2,6,1,2,5,5,3,3
25,3,2,2,1,62,90,82,90,31,89,7,3,3,3,6,7,1,2,5,2,4,6
25,3,2,2,0,9,81,82,25,90,23,6,3,3,1,3,3,1,3,5,2,2,4
25,3,2,2,0,88,9,82,69,82,89,7,6,3,1,3,7,6,1,5,3,5,6
25,3,2,2,1,81,22,29,97,81,82,3,3,0,7,3,3,5,1,5,1,3,5
25,3,2,2,1,25,9,13,90,9,82,1,6,6,3,6,3,2,1,4,2,1,5
25,3,2,2,0,36,13,82,13,9,23,6,6,3,6,6,3,1,4,5,4,1,4
25,3,2,2,0,9,69,88,9,31,89,6,1,3,6,6,7,1,3,0,1,4,6
25,3,2,2,1,25,13,89,23,88,9,1,6,7,3,3,6,2,4,6,4,0,1
25,3,2,2,0,68,82,36,9,23,88,1,3,6,6,3,3,3,5,1,1,4,0
14,6,10,3,1,17,97,89,9,90,88,3,7,7,6,3,3,5,1,6,1,2,0
25,3,2,2,1,73,99,67,80,9,88,2,7,7,5,6,3,3,3,3,4,1,0
25,3,2,2,0,81,88,25,9,89,34,3,3,1,6,7,1,5,0,2,1,6,3
25,3,2,2,0,9,88,17,9,88,89,6,3,3,6,3,7,1,0,5,1,0,6
25,3,2,2,1,13,9,88,13,89,69,6,6,3,6,7,1,4,1,0,4,6,3
25,3,2,2,1,9,36,88,9,46,40,6,6,3,6,6,7,1,1,0,1,5,3
25,3,2,2,1,13,62,88,17,39,26,6,5,3,3,7,6,4,3,0,5,3,5
25,3,2,2,0,87,89,36,9,93,13,3,7,6,6,1,6,0,6,1,1,1,4
25,3,2,2,0,19,82,88,23,9,89,3,3,3,3,6,7,2,5,0,4,1,6
25,3,2,2,0,81,92,88,42,9,58,3,2,3,2,6,2,5,3,0,1,1,3
25,3,2,2,0,13,9,23,15,82,88,6,6,3,1,3,3,4,1,4,3,5,0
25,3,2,2,0,88,9,39,68,89,67,7,6,7,3,7,7,6,1,3,3,6,3
25,3,2,2,1,15,82,98,40,36,80,1,3,2,7,6,5,3,5,3,3,1,4
25,3,2,2,0,23,42,30,40,80,36,3,2,1,7,5,6,4,1,1,3,4,1
25,3,2,2,1,88,9,82,13,87,22,7,6,3,6,1,3,6,1,5,4,1,1
25,3,2,2,0,93,42,25,22,87,9,3,2,1,3,1,6,2,1,2,1,1,1
25,3,2,2,1,74,87,22,19,82,9,5,1,3,3,3,6,1,1,1,2,5,1
25,3,2,2,1,76,87,22,34,82,97,0,1,3,1,3,7,5,1,1,3,5,1
25,3,2,2,1,86,22,9,83,88,37,1,3,6,6,3,2,1,1,1,4,0,1
25,3,2,2,1,81,84,30,4,19,24,3,5,1,6,3,1,5,3,1,1,2,2
25,3,2,2,0,4,19,42,13,34,22,6,3,2,6,1,3,1,2,1,4,3,1
25,3,2,2,0,2,19,8,25,9,94,2,3,5,1,6,3,2,2,1,2,1,2
20,9,13,6,1,72,63,83,99,69,55,7,7,6,7,1,1,3,1,4,3,3,2
20,9,13,6,0,53,82,78,99,55,69,5,3,7,7,1,1,2,5,2,3,2,3
20,9,13,6,1,68,99,55,80,79,81,1,7,1,5,4,3,3,3,2,4,1,3
20,9,13,6,0,98,69,61,89,56,44,7,1,4,7,1,5,3,3,1,6,3,5
20,9,13,6,1,78,71,69,66,99,11,4,4,1,1,7,4,1,1,3,3,3,1
20,9,13,6,1,98,11,69,38,90,71,7,4,1,2,3,4,3,1,3,3,2,1
20,9,13,6,1,55,30,89,82,55,71,1,1,7,3,1,4,3,1,6,5,2,1
13,5,0,2,1,13,9,89,9,25,89,6,6,7,6,1,7,4,1,6,1,2,6
13,5,0,2,0,92,69,89,13,9,89,1,1,7,6,6,7,1,3,6,4,1,6
13,5,0,2,1,9,13,89,19,9,41,6,6,7,3,6,5,1,4,6,2,1,3
13,5,0,2,1,9,13,89,17,69,9,6,6,7,3,1,6,1,4,6,5,3,1
13,5,0,2,1,34,9,85,9,89,46,1,6,1,6,7,6,3,1,1,1,6,5
25,3,2,2,0,13,9,42,82,89,25,6,6,2,3,7,1,4,1,1,5,6,2
25,3,2,2,0,59,9,19,25,82,89,4,6,3,1,3,7,1,1,2,2,5,6
25,3,2,2,0,85,23,26,25,82,89,2,3,6,1,3,7,2,4,5,2,5,6
25,3,2,2,1,25,82,89,9,13,96,1,3,7,6,6,0,2,5,6,1,4,5
25,3,2,2,0,25,19,36,25,82,89,1,3,6,1,3,7,2,2,1,2,5,6
3,5,0,2,0,93,30,81,1,55,34,3,1,3,7,1,1,2,1,3,3,2,3
3,5,0,2,0,42,46,90,94,69,81,2,6,3,3,1,3,1,5,2,2,3,3
3,5,0,2,1,93,81,69,23,25,6,3,3,1,3,1,4,2,3,3,4,2,1
35,11,17,4,1,81,13,1,81,31,30,3,6,7,3,6,1,5,4,3,3,4,1
35,11,17,4,1,9,81,1,65,27,13,6,3,7,1,5,6,1,3,3,3,3,4
35,11,17,4,1,80,23,32,6,51,82,3,3,2,4,7,3,3,4,1,1,6,5
35,11,17,4,1,64,82,81,92,49,30,1,3,3,2,2,1,3,5,3,3,5,1
35,11,17,4,1,6,81,65,82,25,69,4,3,1,3,1,1,1,3,3,5,2,3
35,11,17,4,0,53,12,88,81,25,69,5,4,3,3,1,1,2,4,0,3,2,3
16,8,9,5,1,27,2,80,9,89,67,5,2,5,6,7,7,3,2,4,1,6,3
16,8,9,5,0,29,96,43,96,67,89,0,0,0,0,7,7,5,5,1,5,3,6
35,11,17,1,0,66,34,7,29,32,79,7,1,4,0,2,4,3,3,1,5,1,1
22,3,5,2,1,13,80,89,31,19,23,6,5,7,6,3,3,4,4,6,4,2,4
22,3,5,2,0,10,25,89,24,19,52,2,1,7,1,3,1,1,2,6,2,2,2
22,3,5,2,1,19,52,24,25,71,34,3,1,1,1,4,1,2,2,2,2,1,3
22,3,5,2,1,24,19,52,42,69,72,1,3,1,2,1,3,2,2,2,1,3,4
22,3,5,2,1,60,89,9,24,19,52,4,7,6,1,3,1,1,6,1,2,2,2
22,3,5,2,0,23,94,9,24,19,52,3,3,6,1,3,1,4,2,1,2,2,2
22,3,5,2,0,79,89,13,24,52,19,5,7,6,1,1,3,4,6,4,2,2,2
22,3,5,2,1,24,19,52,29,42,25,1,3,1,0,2,1,2,2,2,5,1,2
22,3,5,2,0,24,98,19,9,69,19,1,2,3,6,1,3,2,3,2,1,3,2
22,3,5,2,1,13,90,80,80,52,88,6,3,5,5,1,3,4,2,4,4,2,0
